Location,Latitude,Longitude,AircraftId,Date,Origin,Destination,DepartureAEST,ArrivalAEST
Dubbo,-32.21630507,148.5713217,FD213,8/7/2022,Dubbo (DBO / YSDU),Coonamble (CNB / YCNM),16:06:00,16:47:00
Dubbo,-32.21630507,148.5713217,FD213,16/7/2022,Dubbo (DBO / YSDU),Bankstown (BWU / YSBK),08:22:00,09:03:00
Dubbo,-32.21630507,148.5713217,FD211,12/7/2022,Dubbo (DBO / YSDU),Lightning Ridge (LHG / YLRD),18:08:00,18:49:00
Dubbo,-32.21630507,148.5713217,FD213,13/7/2022,Dubbo (DBO / YSDU),Sydney (SYD / YSSY),04:17:00,04:59:00
Dubbo,-32.21630507,148.5713217,FD211,13/7/2022,Dubbo (DBO / YSDU),Collarenebri (CRB / YCBR),19:12:00,19:53:00
Essendon,-37.755348,144.917298,AM273,18/7/2022,Essendon (MEB / YMEN),Sydney (SYD / YSSY),14:42:00,15:25:00
Essendon,-37.755348,144.917298,FD596,7/7/2022,Essendon (MEB / YMEN),Adelaide (ADL / YPAD),11:42:00,12:25:00
Jandakot,-32.093375,115.879601,FD602,8/7/2022,Jandakot (JAD / YPJT),Jandakot (JAD / YPJT),15:24:00,16:10:00
Jandakot,-32.093375,115.879601,FD602,5/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),12:48:00,13:35:00
Jandakot,-32.093375,115.879601,FD617,7/7/2022,Jandakot (JAD / YPJT),Bunbury (BUY / YBUN),12:22:00,13:08:00
Jandakot,-32.093375,115.879601,FD602,10/7/2022,Jandakot (JAD / YPJT),Busselton Regional (BQB / YBLN),10:51:00,11:37:00
Jandakot,-32.093375,115.879601,FD601,5/7/2022,Jandakot (JAD / YPJT),Narrogin (YNRG),10:52:00,11:38:00
Jandakot,-32.093375,115.879601,FD624J,5/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),19:21:00,20:10:00
Jandakot,-32.093375,115.879601,FD602,8/7/2022,Jandakot (JAD / YPJT),Busselton Regional (BQB / YBLN),13:36:00,14:22:00
Jandakot,-32.093375,115.879601,FD601,14/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),22:12:00,22:59:00
Jandakot,-32.093375,115.879601,FD607,16/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),15:54:00,16:41:00
Jandakot,-32.093375,115.879601,FD608,6/7/2022,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),10:07:00,10:55:00
Jandakot,-32.093375,115.879601,FD601,6/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),18:41:00,19:28:00
Jandakot,-32.093375,115.879601,FD629,12/7/2022,Jandakot (JAD / YPJT),Albany (ALH / YABA),01:33:00,02:20:00
Jandakot,-32.093375,115.879601,FD624J,8/7/2022,Jandakot (JAD / YPJT),Newman (ZNE / YNWN),18:31:00,19:19:00
Jandakot,-32.093375,115.879601,FD601,7/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),15:45:00,16:32:00
Jandakot,-32.093375,115.879601,FD602,18/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),13:43:00,14:30:00
Jandakot,-32.093375,115.879601,FD617,6/7/2022,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),10:02:00,10:50:00
Jandakot,-32.093375,115.879601,FD619,16/7/2022,Jandakot (JAD / YPJT),Jandakot (JAD / YPJT),10:24:00,11:10:00
Jandakot,-32.093375,115.879601,FD619,8/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),10:11:00,10:59:00
Jandakot,-32.093375,115.879601,FD617,8/7/2022,Jandakot (JAD / YPJT),Mount James (YMJE),14:57:00,15:45:00
Jandakot,-32.093375,115.879601,FD617,8/7/2022,Jandakot (JAD / YPJT),Albany (ALH / YABA),21:09:00,21:56:00
Jandakot,-32.093375,115.879601,FD629,5/7/2022,Jandakot (JAD / YPJT),Leinster (LER / YLST),08:39:00,09:27:00
Jandakot,-32.093375,115.879601,FD624J,17/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),13:29:00,14:18:00
Jandakot,-32.093375,115.879601,FD608,8/7/2022,Jandakot (JAD / YPJT),Jandakot (JAD / YPJT),21:23:00,22:09:00
Jandakot,-32.093375,115.879601,FD608,11/7/2022,Jandakot (JAD / YPJT),Paraburdoo (YPBO),14:37:00,15:25:00
Jandakot,-32.093375,115.879601,FD630J,7/7/2022,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),18:11:00,18:59:00
Jandakot,-32.093375,115.879601,FD617,9/7/2022,Jandakot (JAD / YPJT),Narrogin (YNRG),15:45:00,16:31:00
Jandakot,-32.093375,115.879601,FD617,6/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),21:07:00,21:55:00
Jandakot,-32.093375,115.879601,FD629,5/7/2022,Jandakot (JAD / YPJT),Ravensthorpe (RVT / YNRV),03:14:00,04:01:00
Jandakot,-32.093375,115.879601,FD619,10/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),17:28:00,18:16:00
Jandakot,-32.093375,115.879601,FD602,6/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),22:23:00,23:10:00
Jandakot,-32.093375,115.879601,FD608,13/7/2022,Jandakot (JAD / YPJT),Port Hedland (PHE / YPPD),16:10:00,16:59:00
Jandakot,-32.093375,115.879601,FD630J,6/7/2022,Jandakot (JAD / YPJT),Busselton Regional (BQB / YBLN),18:13:00,19:00:00
Jandakot,-32.093375,115.879601,FD617,6/7/2022,Jandakot (JAD / YPJT),Wyalkatchem (YWKM),11:44:00,12:30:00
Jandakot,-32.093375,115.879601,FD619,9/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),15:02:00,15:50:00
Jandakot,-32.093375,115.879601,FD608,17/7/2022,Jandakot (JAD / YPJT),Port Hedland (PHE / YPPD),19:47:00,20:36:00
Jandakot,-32.093375,115.879601,FD607,18/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),22:19:00,23:06:00
Jandakot,-32.093375,115.879601,FD602,9/7/2022,Jandakot (JAD / YPJT),Albany (ALH / YABA),20:26:00,21:12:00
Jandakot,-32.093375,115.879601,FD608,7/7/2022,Jandakot (JAD / YPJT),Geraldton (GET / YGEL),08:17:00,09:04:00
Jandakot,-32.093375,115.879601,FD602,10/7/2022,Jandakot (JAD / YPJT),Rottnest Island (RTS / YRTI),17:17:00,18:03:00
Jandakot,-32.093375,115.879601,FD612,18/7/2022,Jandakot (JAD / YPJT),Boolgeeda (OCM / YBGD),13:15:00,14:04:00
Jandakot,-32.093375,115.879601,FD602,17/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),15:52:00,16:40:00
Jandakot,-32.093375,115.879601,FD617,6/7/2022,Jandakot (JAD / YPJT),Jurien Bay (YJUR),22:21:00,23:07:00
Jandakot,-32.093375,115.879601,FD602,8/7/2022,Jandakot (JAD / YPJT),Merredin (YMDN),17:55:00,18:41:00
Jandakot,-32.093375,115.879601,FD602,17/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),14:04:00,14:52:00
Jandakot,-32.093375,115.879601,FD607,18/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),13:42:00,14:29:00
Jandakot,-32.093375,115.879601,FD629,13/7/2022,Jandakot (JAD / YPJT),Shark Bay (MJK / YSHK),15:01:00,15:49:00
Jandakot,-32.093375,115.879601,FD630J,15/7/2022,Jandakot (JAD / YPJT),Derby (DRB / YDBY),08:43:00,09:32:00
Jandakot,-32.093375,115.879601,FD608,14/7/2022,Jandakot (JAD / YPJT),Port Hedland (PHE / YPPD),20:14:00,21:03:00
Jandakot,-32.093375,115.879601,FD624J,13/7/2022,Jandakot (JAD / YPJT),Paraburdoo (YPBO),09:54:00,10:42:00
Jandakot,-32.093375,115.879601,FD617,4/7/2022,Jandakot (JAD / YPJT),Jandakot (JAD / YPJT),02:01:00,02:47:00
Jandakot,-32.093375,115.879601,FD602,8/7/2022,Jandakot (JAD / YPJT),Manjimup (MJP / YMJM),08:15:00,09:01:00
Jandakot,-32.093375,115.879601,FD601,7/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),11:44:00,12:31:00
Jandakot,-32.093375,115.879601,FD624J,6/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),09:08:00,09:57:00
Jandakot,-32.093375,115.879601,FD630J,16/7/2022,Jandakot (JAD / YPJT),Newman (ZNE / YNWN),10:01:00,10:49:00
Jandakot,-32.093375,115.879601,FD619,15/7/2022,Jandakot (JAD / YPJT),Wiluna (WUN / YWLU),19:00:00,19:48:00
Jandakot,-32.093375,115.879601,FD602,13/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),16:49:00,17:37:00
Jandakot,-32.093375,115.879601,FD630J,12/7/2022,Jandakot (JAD / YPJT),Esperance (EPR / YESP),23:26:00,00:13:00
Jandakot,-32.093375,115.879601,FD624J,17/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),13:57:00,14:46:00
Jandakot,-32.093375,115.879601,FD602,11/7/2022,Jandakot (JAD / YPJT),Busselton Regional (BQB / YBLN),15:23:00,16:09:00
Jandakot,-32.093375,115.879601,FD629,14/7/2022,Jandakot (JAD / YPJT),Bunbury (BUY / YBUN),08:26:00,09:12:00
Jandakot,-32.093375,115.879601,FD624J,16/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),13:24:00,14:12:00
Jandakot,-32.093375,115.879601,FD630J,4/7/2022,Jandakot (JAD / YPJT),Paraburdoo (YPBO),18:59:00,19:47:00
Jandakot,-32.093375,115.879601,FD602,9/7/2022,Jandakot (JAD / YPJT),Shark Bay (MJK / YSHK),10:51:00,11:39:00
Jandakot,-32.093375,115.879601,FD624J,18/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),13:11:00,14:00:00
Jandakot,-32.093375,115.879601,FD602,10/7/2022,Jandakot (JAD / YPJT),Geraldton (GET / YGEL),16:17:00,17:04:00
Jandakot,-32.093375,115.879601,FD624J,16/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),10:55:00,11:44:00
Jandakot,-32.093375,115.879601,FD624J,15/7/2022,Jandakot (JAD / YPJT),Geraldton (GET / YGEL),23:42:00,00:28:00
Jandakot,-32.093375,115.879601,FD630J,5/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),15:34:00,16:23:00
Jandakot,-32.093375,115.879601,FD630J,14/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),17:30:00,18:19:00
Jandakot,-32.093375,115.879601,FD629,14/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),17:22:00,18:10:00
Jandakot,-32.093375,115.879601,FD602,11/7/2022,Jandakot (JAD / YPJT),Morawa (MWB / YMRW),07:25:00,08:11:00
Jandakot,-32.093375,115.879601,FD623,14/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),11:56:00,12:45:00
Jandakot,-32.093375,115.879601,FD619,15/7/2022,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),18:23:00,19:11:00
Jandakot,-32.093375,115.879601,FD630J,10/7/2022,Jandakot (JAD / YPJT),Karratha (KTA / YPKA),07:15:00,08:03:00
Jandakot,-32.093375,115.879601,FD619,17/7/2022,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),18:38:00,19:26:00
Jandakot,-32.093375,115.879601,FD619,12/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),01:22:00,02:10:00
Jandakot,-32.093375,115.879601,FD619,6/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),22:11:00,22:59:00
Jandakot,-32.093375,115.879601,FD624J,7/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),11:21:00,12:10:00
Jandakot,-32.093375,115.879601,FD602,4/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),09:00:00,09:47:00
Jandakot,-32.093375,115.879601,FD619,16/7/2022,Jandakot (JAD / YPJT),Esperance (EPR / YESP),12:48:00,13:35:00
Jandakot,-32.093375,115.879601,FD630J,17/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),13:56:00,14:42:00
Jandakot,-32.093375,115.879601,FD601,8/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),12:25:00,13:12:00
Jandakot,-32.093375,115.879601,FD624J,9/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),22:18:00,23:07:00
Jandakot,-32.093375,115.879601,FD601,14/7/2022,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),00:57:00,01:44:00
Jandakot,-32.093375,115.879601,FD630J,14/7/2022,Jandakot (JAD / YPJT),Geraldton (GET / YGEL),12:22:00,13:08:00
Jandakot,-32.093375,115.879601,FD602,15/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),15:53:00,16:41:00
Jandakot,-32.093375,115.879601,FD629,15/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),12:20:00,13:09:00
Jandakot,-32.093375,115.879601,FD619,13/7/2022,Jandakot (JAD / YPJT),Jandakot (JAD / YPJT),13:13:00,13:59:00
Jandakot,-32.093375,115.879601,FD617,4/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),21:22:00,22:10:00
Jandakot,-32.093375,115.879601,FD619,11/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),10:08:00,10:56:00
Jandakot,-32.093375,115.879601,FD630J,11/7/2022,Jandakot (JAD / YPJT),Broome (BME / YBRM),10:13:00,11:02:00
Jandakot,-32.093375,115.879601,FD602,11/7/2022,Jandakot (JAD / YPJT),Merredin (YMDN),10:51:00,11:37:00
Jandakot,-32.093375,115.879601,FD602,10/7/2022,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),16:16:00,17:04:00
Jandakot,-32.093375,115.879601,FD629,4/7/2022,Jandakot (JAD / YPJT),Geraldton (GET / YGEL),18:06:00,18:53:00
Jandakot,-32.093375,115.879601,FD619,7/7/2022,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),22:23:00,23:11:00
Jandakot,-32.093375,115.879601,FD629,13/7/2022,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),02:42:00,03:30:00
Longreach,-23.4377341,144.2741776,FD456,11/7/2022,Longreach (YLRE),Roma (RMA / YROM),13:15:00,14:10:00
Longreach,-23.4377341,144.2741776,FD456,8/7/2022,Longreach (YLRE),Toowoomba (YTWB),09:54:00,10:49:00
Longreach,-23.4377341,144.2741776,FD480,11/7/2022,Longreach (YLRE),Townsville (TSV / YBTL),19:00:00,19:54:00
Longreach,-23.4377341,144.2741776,FD478,5/7/2022,Longreach (YLRE),Roma (RMA / YROM),00:43:00,01:38:00
Longreach,-23.4377341,144.2741776,FD456,14/7/2022,Longreach (YLRE),Rockhampton (ROK / YBRK),21:05:00,22:00:00
Longreach,-23.4377341,144.2741776,FD456,9/7/2022,Longreach (YLRE),Rockhampton (ROK / YBRK),21:22:00,22:17:00
Longreach,-23.4377341,144.2741776,FD478,13/7/2022,Longreach (YLRE),Brisbane (BNE / YBBN),11:41:00,12:36:00
Longreach,-23.4377341,144.2741776,FD456,10/7/2022,Longreach (YLRE),Taroom (XTO / YTAM),17:20:00,18:15:00
Marla,-27.32676353,133.629498,FD543,12/7/2022,Marla (YALA),Cadney Hs (YCDH),07:27:00,08:23:00
Marla,-27.32676353,133.629498,FD543,12/7/2022,Marla (YALA),Oodnadatta (YOOD),09:52:00,10:48:00
Marla,-27.32676353,133.629498,FD849,10/7/2022,Marla (YALA),Alice Springs (ASP / YBAS),11:37:00,12:33:00
Marree,-29.65791918,138.0702246,FD543,14/7/2022,Marree (YMRE),Port Augusta (PUG / YPAG),23:12:00,00:08:00
Marree,-29.65791918,138.0702246,FD543,14/7/2022,Marree (YMRE),Ernabella (ERB / YERN),15:12:00,16:08:00
Meekatharra,-26.6110138,118.5459084,FD619,15/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),10:45:00,11:42:00
Meekatharra,-26.6110138,118.5459084,FD602,17/7/2022,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),05:43:00,06:40:00
Meekatharra,-26.6110138,118.5459084,FD629,15/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),06:13:00,07:11:00
Meekatharra,-26.6110138,118.5459084,FD629,5/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),01:19:00,02:17:00
Meekatharra,-26.6110138,118.5459084,FD619,5/7/2022,Meekatharra (MKR / YMEK),Shark Bay (MJK / YSHK),18:58:00,19:55:00
Meekatharra,-26.6110138,118.5459084,FD619,12/7/2022,Meekatharra (MKR / YMEK),Newman (ZNE / YNWN),20:53:00,21:50:00
Meekatharra,-26.6110138,118.5459084,FD619,10/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),23:09:00,00:07:00
Meekatharra,-26.6110138,118.5459084,FD617,6/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),11:59:00,12:57:00
Meekatharra,-26.6110138,118.5459084,FD619,8/7/2022,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),17:05:00,18:02:00
Meekatharra,-26.6110138,118.5459084,FD617,4/7/2022,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),14:46:00,15:44:00
Meekatharra,-26.6110138,118.5459084,FD619,11/7/2022,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),13:56:00,14:53:00
Meekatharra,-26.6110138,118.5459084,FD607,18/7/2022,Meekatharra (MKR / YMEK),Mount Keith (WME / YMNE),18:44:00,19:41:00
Meekatharra,-26.6110138,118.5459084,FD619,13/7/2022,Meekatharra (MKR / YMEK),Paraburdoo (YPBO),00:39:00,01:36:00
Meekatharra,-26.6110138,118.5459084,FD602,18/7/2022,Meekatharra (MKR / YMEK),RAAF Learmonth (LEA / YPLM),18:08:00,19:06:00
Meekatharra,-26.6110138,118.5459084,FD617,5/7/2022,Meekatharra (MKR / YMEK),Newman (ZNE / YNWN),09:42:00,10:39:00
Meekatharra,-26.6110138,118.5459084,FD619,9/7/2022,Meekatharra (MKR / YMEK),Newman (ZNE / YNWN),22:17:00,23:14:00
Meekatharra,-26.6110138,118.5459084,FD602,16/7/2022,Meekatharra (MKR / YMEK),Giles (YGLS),11:36:00,12:34:00
Meekatharra,-26.6110138,118.5459084,FD619,6/7/2022,Meekatharra (MKR / YMEK),Carnarvon (CVQ / YCAR),12:35:00,13:33:00
Meekatharra,-26.6110138,118.5459084,FD629,14/7/2022,Meekatharra (MKR / YMEK),Broome (BME / YBRM),13:51:00,14:49:00
Meekatharra,-26.6110138,118.5459084,FD602,15/7/2022,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),16:09:00,17:06:00
Meekatharra,-26.6110138,118.5459084,FD619,7/7/2022,Meekatharra (MKR / YMEK),Wiluna (WUN / YWLU),11:40:00,12:37:00
Meekatharra,-26.6110138,118.5459084,FD619,12/7/2022,Meekatharra (MKR / YMEK),Shark Bay (MJK / YSHK),09:10:00,10:08:00
Richmond,-37.818751,145.0016709,FD423,5/7/2022,Richmond (RCM / YRMD),Townsville (TSV / YBTL),09:38:00,11:00:00
Rockhampton,-23.3728683,150.475548,FD427,10/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),01:14:00,02:42:00
Rockhampton,-23.3728683,150.475548,FD425,6/7/2022,Rockhampton (ROK / YBRK),Hervey Bay (HVB / YHBA),21:26:00,22:50:00
Rockhampton,-23.3728683,150.475548,FD449,4/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),21:02:00,22:24:00
Rockhampton,-23.3728683,150.475548,FD489,8/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),19:13:00,20:40:00
Rockhampton,-23.3728683,150.475548,FD449,15/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),21:52:00,23:15:00
Rockhampton,-23.3728683,150.475548,FD456,11/7/2022,Rockhampton (ROK / YBRK),Gayndah (GAH / YGAY),13:26:00,14:51:00
Rockhampton,-23.3728683,150.475548,FD449,7/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),13:47:00,15:12:00
Rockhampton,-23.3728683,150.475548,FD449,4/7/2022,Rockhampton (ROK / YBRK),Mackay (MKY / YBMK),20:45:00,22:12:00
Rockhampton,-23.3728683,150.475548,FD449,6/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),23:46:00,01:08:00
Rockhampton,-23.3728683,150.475548,FD449,9/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),14:42:00,16:06:00
Rockhampton,-23.3728683,150.475548,FD449,9/7/2022,Rockhampton (ROK / YBRK),Townsville (TSV / YBTL),11:22:00,12:52:00
Rockhampton,-23.3728683,150.475548,FD478,4/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),08:31:00,09:58:00
Rockhampton,-23.3728683,150.475548,FD449,12/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),19:57:00,21:21:00
Rockhampton,-23.3728683,150.475548,FD489,5/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),21:11:00,22:38:00
Rockhampton,-23.3728683,150.475548,FD489,11/7/2022,Rockhampton (ROK / YBRK),Cairns (CNS / YBCS),17:51:00,19:21:00
Rockhampton,-23.3728683,150.475548,FD456,11/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),01:12:00,02:39:00
Rockhampton,-23.3728683,150.475548,FD456,14/7/2022,Rockhampton (ROK / YBRK),Maroochydore/Sunshine Coast (MCY / YBSU),13:00:00,14:28:00
Rockhampton,-23.3728683,150.475548,FD467,7/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),04:10:00,05:37:00
Rockhampton,-23.3728683,150.475548,FD449,11/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),14:42:00,16:06:00
Rockhampton,-23.3728683,150.475548,FD449,8/7/2022,Rockhampton (ROK / YBRK),Blackall (BKQ / YBCK),18:14:00,19:43:00
Rockhampton,-23.3728683,150.475548,FD456,10/7/2022,Rockhampton (ROK / YBRK),Longreach (YLRE),13:35:00,15:05:00
Rockhampton,-23.3728683,150.475548,FD456,15/7/2022,Rockhampton (ROK / YBRK),Kingaroy (KGY / YKRY),16:25:00,17:51:00
Rockhampton,-23.3728683,150.475548,FD478,16/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),20:11:00,21:38:00
Rockhampton,-23.3728683,150.475548,FD467,6/7/2022,Rockhampton (ROK / YBRK),Maroochydore/Sunshine Coast (MCY / YBSU),23:51:00,01:18:00
Rockhampton,-23.3728683,150.475548,FD449,13/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),00:56:00,02:20:00
Rockhampton,-23.3728683,150.475548,FD478,8/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),17:04:00,18:32:00
Rockhampton,-23.3728683,150.475548,FD478,12/7/2022,Rockhampton (ROK / YBRK),Barcaldine (BCI / YBAR),19:22:00,20:51:00
Rockhampton,-23.3728683,150.475548,FD478,17/7/2022,Rockhampton (ROK / YBRK),Thangool (THG / YTNG),19:41:00,21:04:00
Rockhampton,-23.3728683,150.475548,FD489,6/7/2022,Rockhampton (ROK / YBRK),Mackay (MKY / YBMK),16:25:00,17:50:00
Rockhampton,-23.3728683,150.475548,FD478,15/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),14:15:00,15:43:00
Rockhampton,-23.3728683,150.475548,FD456,8/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),13:39:00,15:06:00
Rockhampton,-23.3728683,150.475548,FD427,17/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),00:48:00,02:15:00
Rockhampton,-23.3728683,150.475548,FD456,9/7/2022,Rockhampton (ROK / YBRK),Roma (RMA / YROM),11:16:00,12:42:00
Rockhampton,-23.3728683,150.475548,FD425,16/7/2022,Rockhampton (ROK / YBRK),Alpha (ABH / YAPH),17:10:00,18:36:00
Rockhampton,-23.3728683,150.475548,FD456,11/7/2022,Rockhampton (ROK / YBRK),Hervey Bay (HVB / YHBA),19:40:00,21:05:00
Rockhampton,-23.3728683,150.475548,FD478,13/7/2022,Rockhampton (ROK / YBRK),Longreach (YLRE),16:08:00,17:38:00
Rockhampton,-23.3728683,150.475548,FD449,11/7/2022,Rockhampton (ROK / YBRK),Theodore (YTDR),00:26:00,01:49:00
Rockhampton,-23.3728683,150.475548,FD456,17/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),08:23:00,09:52:00
Rockhampton,-23.3728683,150.475548,FD425,5/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),10:05:00,11:28:00
Rockhampton,-23.3728683,150.475548,FD425,17/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),16:27:00,17:52:00
Rockhampton,-23.3728683,150.475548,FD425,14/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),17:47:00,19:11:00
Rockhampton,-23.3728683,150.475548,FD467,14/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),13:42:00,15:11:00
Rockhampton,-23.3728683,150.475548,FD449,8/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),14:35:00,15:57:00
Rockhampton,-23.3728683,150.475548,FD449,15/7/2022,Rockhampton (ROK / YBRK),Dysart (DYA / YDYS),11:18:00,12:42:00
Rockhampton,-23.3728683,150.475548,FD456,10/7/2022,Rockhampton (ROK / YBRK),Longreach (YLRE),15:35:00,17:05:00
Rockhampton,-23.3728683,150.475548,FD449,17/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),09:18:00,10:45:00
Rockhampton,-23.3728683,150.475548,FD456,6/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),14:41:00,16:09:00
Rockhampton,-23.3728683,150.475548,FD449,5/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),22:51:00,00:13:00
Rockhampton,-23.3728683,150.475548,FD425,11/7/2022,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),08:31:00,09:55:00
Rockhampton,-23.3728683,150.475548,FD456,5/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:38:00,13:05:00
Rockhampton,-23.3728683,150.475548,FD449,4/7/2022,Rockhampton (ROK / YBRK),Rockhampton (ROK / YBRK),16:57:00,18:25:00
Rockhampton,-23.3728683,150.475548,FD449,10/7/2022,Rockhampton (ROK / YBRK),Blackall (BKQ / YBCK),17:03:00,18:32:00
Rockhampton,-23.3728683,150.475548,FD489,6/7/2022,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),00:05:00,01:33:00
Rockhampton,-23.3728683,150.475548,FD456,12/7/2022,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),19:01:00,20:25:00
Rockhampton,-23.3728683,150.475548,FD489,5/7/2022,Rockhampton (ROK / YBRK),Gladstone (GLT / YGLA),13:57:00,15:19:00
Rockhampton,-23.3728683,150.475548,FD449,7/7/2022,Rockhampton (ROK / YBRK),Maryborough (MBH / YMYB),12:35:00,14:00:00
